epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,27772.4,1.28137,0.59923,0.00433,0.88634,0.76485,0.8195,0.48712,1.58935,1.03528,0.01502,0.0001222,0.0001222,0.0001222
135,28031.3,1.26196,0.58864,0.00463,0.894,0.76068,0.82148,0.49224,1.57282,1.02344,0.01499,0.0001156,0.0001156,0.0001156
136,28247.6,1.26273,0.57737,0.00412,0.88927,0.7724,0.82861,0.51309,1.50064,1.02599,0.01422,0.000109,0.000109,0.000109
137,28360.5,1.27341,0.58085,0.00386,0.88975,0.76632,0.82023,0.48867,1.56711,1.05929,0.01479,0.0001024,0.0001024,0.0001024
138,28480.7,1.25773,0.58204,0.00423,0.88846,0.77079,0.82507,0.50693,1.51663,1.04053,0.01445,9.58e-05,9.58e-05,9.58e-05
139,28745.1,1.29375,0.59933,0.00403,0.88605,0.77068,0.81999,0.49764,1.53743,1.0593,0.01455,8.92e-05,8.92e-05,8.92e-05
140,28977.7,1.25038,0.57396,0.004,0.8849,0.76621,0.81596,0.49306,1.54239,1.05148,0.01449,8.26e-05,8.26e-05,8.26e-05
141,29079.8,1.17521,0.50943,0.00492,0.88721,0.76608,0.8175,0.50055,1.52816,1.03711,0.01467,7.6e-05,7.6e-05,7.6e-05
142,29185.9,1.15505,0.50074,0.00503,0.88799,0.76838,0.82,0.50242,1.51018,1.03954,0.0142,6.94e-05,6.94e-05,6.94e-05
143,29296.1,1.15769,0.49845,0.00477,0.88079,0.76461,0.81668,0.49447,1.53806,1.02655,0.01445,6.28e-05,6.28e-05,6.28e-05
144,29492.2,1.17198,0.50172,0.00467,0.88289,0.77418,0.8248,0.5045,1.51038,1.02141,0.01423,5.62e-05,5.62e-05,5.62e-05
145,29746.4,1.14902,0.50814,0.00482,0.87756,0.77176,0.81819,0.49948,1.52935,1.04692,0.01444,4.96e-05,4.96e-05,4.96e-05
146,29847.2,1.13751,0.48017,0.00459,0.87314,0.7731,0.8149,0.49965,1.52213,1.04993,0.01436,4.3e-05,4.3e-05,4.3e-05
147,30095.2,1.15144,0.48326,0.00449,0.8823,0.76747,0.81659,0.50092,1.50325,1.05074,0.01399,3.64e-05,3.64e-05,3.64e-05
148,30399.7,1.14633,0.49304,0.00462,0.87733,0.76824,0.81364,0.4993,1.51401,1.05875,0.01418,2.98e-05,2.98e-05,2.98e-05
149,30503.7,1.12057,0.47157,0.00475,0.88149,0.76334,0.81415,0.49788,1.5133,1.05188,0.01409,2.32e-05,2.32e-05,2.32e-05
150,30720.6,1.12848,0.47663,0.00446,0.88063,0.76375,0.81446,0.49607,1.51199,1.04824,0.01399,1.66e-05,1.66e-05,1.66e-05
