epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,12469.4,1.50328,0.69509,1.00835,0.85672,0.73631,0.79723,0.4408,1.68573,0.99883,1.55533,0.0002542,0.0002542,0.0002542
115,12553,1.43846,0.69808,1.04792,0.8775,0.74997,0.80533,0.4661,1.6476,0.94476,1.53723,0.0002476,0.0002476,0.0002476
116,12640.3,1.46783,0.69879,1.02383,0.88955,0.77521,0.82905,0.48713,1.61772,0.94116,1.54078,0.000241,0.000241,0.000241
117,12784.1,1.40766,0.68105,1.0361,0.87951,0.7591,0.814,0.46763,1.62929,0.97141,1.51855,0.0002344,0.0002344,0.0002344
118,12852.2,1.43576,0.67569,1.02773,0.87238,0.76571,0.81783,0.47452,1.63596,0.96575,1.53901,0.0002278,0.0002278,0.0002278
119,12911.7,1.4334,0.68344,1.04255,0.88888,0.76758,0.82634,0.48722,1.59601,0.97045,1.50932,0.0002212,0.0002212,0.0002212
120,13007.5,1.44157,0.66571,1.02667,0.89409,0.75354,0.8189,0.48327,1.62099,0.99273,1.54376,0.0002146,0.0002146,0.0002146
121,13075.2,1.44709,0.68375,1.02961,0.8909,0.76455,0.8222,0.48342,1.61629,0.95179,1.55479,0.000208,0.000208,0.000208
122,13190.1,1.42233,0.67302,1.02407,0.89784,0.77295,0.83496,0.49718,1.58152,0.96209,1.5293,0.0002014,0.0002014,0.0002014
123,13250.2,1.46026,0.70457,1.03977,0.87924,0.7613,0.81435,0.46805,1.63592,0.98001,1.55685,0.0001948,0.0001948,0.0001948
124,13319.3,1.43169,0.70206,1.03617,0.88548,0.76132,0.81913,0.47512,1.60281,0.98575,1.52267,0.0001882,0.0001882,0.0001882
125,13470,1.43155,0.66113,0.9996,0.88287,0.76663,0.82161,0.48852,1.59201,0.98164,1.51218,0.0001816,0.0001816,0.0001816
126,13552.9,1.40163,0.65704,1.015,0.87887,0.7705,0.82576,0.49215,1.57221,0.96192,1.4889,0.000175,0.000175,0.000175
127,13652.3,1.40962,0.66579,1.0095,0.88745,0.77553,0.8275,0.49258,1.58109,0.9818,1.52453,0.0001684,0.0001684,0.0001684
128,13713.8,1.39531,0.64571,1.00578,0.88419,0.781,0.83042,0.49088,1.58812,0.94899,1.53552,0.0001618,0.0001618,0.0001618
129,13773.2,1.40598,0.6416,1.00819,0.89158,0.77369,0.82867,0.49517,1.57244,0.96582,1.52967,0.0001552,0.0001552,0.0001552
130,13882.4,1.40546,0.64124,1.00192,0.88407,0.77937,0.82902,0.49505,1.59045,0.97169,1.52998,0.0001486,0.0001486,0.0001486
131,13999.6,1.39026,0.65134,1.01579,0.8768,0.78226,0.82625,0.49263,1.58981,0.9833,1.54185,0.000142,0.000142,0.000142
132,14084.8,1.38578,0.65402,1.02328,0.89073,0.77,0.8248,0.47878,1.60785,0.99152,1.53528,0.0001354,0.0001354,0.0001354
133,14203.2,1.3991,0.6644,1.02735,0.88077,0.76838,0.81933,0.49108,1.57638,0.96513,1.5151,0.0001288,0.0001288,0.0001288
134,14280.7,1.39201,0.64444,1.00688,0.88661,0.76383,0.81741,0.48461,1.59319,1.00485,1.54122,0.0001222,0.0001222,0.0001222
135,14384.6,1.3571,0.63731,1.02223,0.87556,0.75673,0.81033,0.48098,1.58676,0.98934,1.51776,0.0001156,0.0001156,0.0001156
136,14546.6,1.3757,0.62706,0.99783,0.88406,0.77505,0.82757,0.49404,1.57636,0.97005,1.52156,0.000109,0.000109,0.000109
137,14618.6,1.39543,0.62799,0.98601,0.87613,0.76165,0.81081,0.47478,1.61512,1.00515,1.53376,0.0001024,0.0001024,0.0001024
138,14711.1,1.36349,0.63293,1.00494,0.8878,0.76314,0.82006,0.48661,1.60001,0.96567,1.54041,9.58e-05,9.58e-05,9.58e-05
139,14780.1,1.4221,0.64257,0.99057,0.89332,0.76801,0.82423,0.48387,1.5963,0.98139,1.53669,8.92e-05,8.92e-05,8.92e-05
140,14855.3,1.36612,0.63127,0.99102,0.8764,0.77687,0.8248,0.4837,1.58205,0.9848,1.50814,8.26e-05,8.26e-05,8.26e-05
